Hospital CCN,  Payment adjustment factor ,Payment reduction percentage,Dual proportion,Peer group assignment,Neutrality modifier ,Number of eligible discharges for AMI,ERR for AMI,Peer group median ERR for AMI,Penalty indicator for AMI,DRG payment ratio for AMI,Number of eligible discharges for COPD,ERR for COPD,Peer group median ERR for COPD,Penalty indicator for COPD,DRG payment ratio for COPD,Number of eligible discharges for HF,ERR for HF,Peer group median ERR for HF,Penalty indicator for HF,DRG payment ratio for HF,Number of eligible discharges for pneumonia,ERR for pneumonia,Peer group median ERR for pneumonia,Penalty indicator for pneumonia,DRG payment ratio for pneumonia,Number of eligible discharges for CABG,ERR for CABG,Peer group median ERR for CABG,Penalty indicator for CABG,DRG payment ratio for CABG,Number of eligible discharges for THA/TKA,ERR for THA/TKA,Peer group median ERR for THA/TKA,Penalty indicator for THA/TKA,DRG payment ratio for THA/TKA,Year
380102,0.9964,0.36,0.186729826,3.0,0.955839914,351,0.914669586,0.996657925,N,0.0302964,174,1.036201701,0.995542387,Y,0.00666,605,0.97420038,0.993476105,N,0.027203,,,,,,151,1.121441127,0.98499559,Y,0.0255116,635,0.833905104,0.998188274,N,0.0408895,2023
380103,1.0,0.0,0.11518595,1.0,0.955839914,1,0.997242378,0.992670396,N,0.000799055,7,1.003066743,0.996097192,N,0.00532259,10,0.987821054,0.990298592,N,0.0093538,,,,,,.,.,0.989530515,N,.,11,0.978541509,0.987131024,N,0.0186962,2023
390001,1.0,0.0,0.251016679,4.0,0.955839914,143,0.994387369,0.99803249,N,0.0194714,133,0.983355022,0.99751793,N,0.0085533,518,0.882416446,1.004684134,N,0.0381191,,,,,,42,0.922216392,1.003551251,N,0.0107353,185,0.844890198,0.996307724,N,0.0193447,2023
390002,0.9998,0.02,0.386604285,5.0,0.955839914,24,0.999988836,0.999988836,N,0.0124794,75,1.004699848,1.004012811,Y,0.0250769,102,1.02322744,1.019169925,Y,0.0397903,,,,,,.,.,1.003587064,N,.,6,0.985587907,0.998717205,N,0.00362659,2023
390003,0.9999,0.01,0.232244318,3.0,0.955839914,5,0.988242153,0.996657925,N,0.00618251,7,0.984246453,0.995542387,N,0.00725663,38,0.995040733,0.993476105,Y,0.0443721,,,,,,.,.,0.98499559,N,.,8,0.988447256,0.998188274,N,0.01483,2023
390004,0.9994,0.06,0.165313178,2.0,0.955839914,178,0.94182811,0.995404097,N,0.0423994,90,1.016968881,0.994866951,Y,0.008666,349,0.96913396,0.992718337,N,0.040362,,,,,,62,0.969343056,0.993137116,N,0.027761,50,1.04041355,0.99227926,Y,0.0081532,2023
390006,1.0,0.0,0.23783032,4.0,0.955839914,324,0.905885578,0.99803249,N,0.022195,172,0.984051657,0.99751793,N,0.00635696,712,0.930240002,1.004684134,N,0.0282049,,,,,,117,0.894562042,1.003551251,N,0.0156695,163,0.951091096,0.996307724,N,0.0091367,2023
390009,1.0,0.0,0.236243,4.0,0.955839914,232,0.848647932,0.99803249,N,0.0428334,148,0.976852835,0.99751793,N,0.0125409,466,0.943793701,1.004684134,N,0.0418435,,,,,,92,0.843193294,1.003551251,N,0.0297778,201,0.965179685,0.996307724,N,0.0248102,2023
390012,0.9915,0.85,0.188569583,3.0,0.955839914,45,1.003767491,0.996657925,Y,0.00605127,118,1.076815052,0.995542387,Y,0.0158914,337,1.143787414,0.993476105,Y,0.0502759,,,,,,.,.,0.98499559,N,.,258,0.925606312,0.998188274,N,0.0603715,2023
390013,0.9993,0.07,0.171637744,2.0,0.955839914,81,0.937275373,0.995404097,N,0.0193994,90,1.045230205,0.994866951,Y,0.0136715,231,0.85940295,0.992718337,N,0.0408113,,,,,,.,.,0.993137116,N,.,460,0.926408864,0.99227926,N,0.131747109,2023
390016,0.9997,0.03,0.291337611,4.0,0.955839914,47,0.983699844,0.99803249,N,0.0167605,48,1.023268385,0.99751793,Y,0.0128938,218,0.893021431,1.004684134,N,0.0610665,,,,,,.,.,1.003551251,N,.,80,0.867940501,0.996307724,N,0.0339177,2023
390026,0.9991,0.09,0.326104699,5.0,0.955839914,29,0.991302531,0.999988836,N,0.00389262,75,0.96198514,1.004012811,N,0.0100512,310,0.964764117,1.019169925,N,0.0494658,,,,,,.,.,1.003587064,N,.,89,1.044425584,0.998717205,Y,0.0210681,2023
390027,0.998,0.2,0.54107444,5.0,0.955839914,100,0.964723855,0.999988836,N,0.011116,337,1.06752728,1.004012811,Y,0.0327543,492,0.986074761,1.019169925,N,0.0257087,,,,,,65,0.908464219,1.003587064,N,0.0135839,103,0.907167902,0.998717205,N,0.00677841,2023
390028,0.9987,0.13,0.320201088,5.0,0.955839914,44,1.059131537,0.999988836,Y,0.00588833,89,0.940323706,1.004012811,N,0.0084519,181,1.07538598,1.019169925,Y,0.0184954,,,,,,.,.,1.003587064,N,.,26,0.949668186,0.998717205,N,0.00402341,2023
390030,0.9957,0.43,0.31650631,5.0,0.955839914,22,0.955590087,0.999988836,N,0.00348031,175,1.022500807,1.004012811,Y,0.0256972,312,1.072779105,1.019169925,Y,0.0511956,,,,,,.,.,1.003587064,N,.,57,1.086198724,0.998717205,Y,0.0148079,2023
390032,0.9933,0.67,0.178778814,2.0,0.955839914,10,0.987493964,0.995404097,N,0.00411172,41,1.023483865,0.994866951,Y,0.0173803,159,0.989078471,0.992718337,N,0.066921445,,,,,,.,.,0.993137116,N,.,53,1.176773609,0.99227926,Y,0.0355009,2023
390035,0.9954,0.46,0.233872662,4.0,0.955839914,2,1.014324246,0.99803249,N,0.000412485,39,1.024353821,0.99751793,Y,0.0089722,190,1.080815241,1.004684134,Y,0.052959,,,,,,.,.,1.003551251,N,.,27,1.045128212,0.996307724,Y,0.0114939,2023
390036,0.9889,1.11,0.228306484,3.0,0.955839914,102,1.002794832,0.996657925,Y,0.0282411,91,0.949918161,0.995542387,N,0.0130928,329,1.12140982,0.993476105,Y,0.0523398,,,,,,40,1.030035094,0.98499559,Y,0.02352,100,1.153859271,0.998188274,Y,0.023761,2023
390037,0.9888,1.12,0.160004996,2.0,0.955839914,4,0.987285819,0.995404097,N,0.00127462,34,0.97923807,0.994866951,N,0.00777541,106,1.012516455,0.992718337,Y,0.0277923,,,,,,.,.,0.993137116,N,.,305,1.072130298,0.99227926,Y,0.14049008,2023
390039,0.9976,0.24,0.226466993,3.0,0.955839914,30,1.042631531,0.996657925,Y,0.0288034,29,1.036170335,0.995542387,Y,0.015891,75,0.959824609,0.993476105,N,0.0488499,,,,,,.,.,0.98499559,N,.,74,1.007365023,0.998188274,Y,0.062559076,2023
390041,0.9999,0.01,0.327799546,5.0,0.955839914,45,0.988268157,0.999988836,N,0.0146819,77,0.943958058,1.004012811,N,0.0163178,159,1.021226718,1.019169925,Y,0.0349477,,,,,,.,.,1.003587064,N,.,51,1.002914618,0.998717205,Y,0.0175535,2023
390042,0.9997,0.03,0.230297872,3.0,0.955839914,99,0.951928163,0.996657925,N,0.0359808,72,1.031622828,0.995542387,Y,0.0092294,219,0.951600732,0.993476105,N,0.0379763,,,,,,35,0.98292151,0.98499559,N,0.0226517,30,0.973698831,0.998188274,N,0.0078878,2023
390044,0.996,0.4,0.224428177,3.0,0.955839914,252,0.89432361,0.996657925,N,0.0168308,286,1.183142874,0.995542387,Y,0.0096324,1168,0.949444548,0.993476105,N,0.0460673,,,,,,114,1.13932313,0.98499559,Y,0.0153743,538,0.733631232,0.998188274,N,0.0293091,2023
390045,0.9989,0.11,0.223595275,3.0,0.955839914,299,1.003437639,0.996657925,Y,0.0378721,152,1.068438126,0.995542387,Y,0.0120197,411,0.948360623,0.993476105,N,0.0327078,,,,,,105,0.916942958,0.98499559,N,0.0328101,358,0.810341878,0.998188274,N,0.0419627,2023
390046,0.9981,0.19,0.167716675,2.0,0.955839914,379,1.065570372,0.995404097,Y,0.0280055,307,0.987592252,0.994866951,N,0.0086293,1073,0.867280142,0.992718337,N,0.0389207,,,,,,86,0.962972858,0.993137116,N,0.0118703,21,1.096672865,0.99227926,N,0.00105516,2023
390048,1.0,0.0,0.25893173,4.0,0.955839914,14,1.004985534,0.99803249,N,0.00430059,91,0.995198226,0.99751793,N,0.0300477,186,0.872347964,1.004684134,N,0.0555944,,,,,,.,.,1.003551251,N,.,17,0.949805752,0.996307724,N,0.0079233,2023
390049,0.9997,0.03,0.212008853,3.0,0.955839914,323,1.004115104,0.996657925,Y,0.0210968,224,1.0107311,0.995542387,Y,0.00560593,973,0.954111761,0.993476105,N,0.0313833,,,,,,182,0.98293085,0.98499559,N,0.0210392,432,1.002877864,0.998188274,Y,0.0182203,2023
390050,0.9962,0.38,0.18703476,3.0,0.955839914,216,1.02826712,0.996657925,Y,0.027407,86,1.101447203,0.995542387,Y,0.00419117,361,1.123328464,0.993476105,Y,0.0206998,,,,,,102,0.979404934,0.98499559,N,0.0181604,108,0.911108118,0.998188274,N,0.00679274,2023
390056,1.0,0.0,0.270388138,4.0,0.955839914,40,0.965316972,0.99803249,N,0.0441564,52,0.956026542,0.99751793,N,0.030292,105,0.982412894,1.004684134,N,0.067796035,,,,,,.,.,1.003551251,N,.,25,0.983908288,0.996307724,N,0.0296321,2023
390057,1.0,0.0,0.111505209,1.0,0.955839914,40,0.959381364,0.992670396,N,0.0066919,105,0.961031929,0.996097192,N,0.013931,232,0.94411413,0.990298592,N,0.0355797,,,,,,.,.,0.989530515,N,.,291,0.971230567,0.987131024,N,0.067450056,2023
390058,0.9997,0.03,0.157782818,2.0,0.955839914,19,1.00377253,0.995404097,N,0.00356731,94,1.01247077,0.994866951,Y,0.0169403,212,0.9877824,0.992718337,N,0.0415967,,,,,,.,.,0.993137116,N,.,198,0.940060692,0.99227926,N,0.0614377,2023
390062,0.9791,2.09,0.115190785,1.0,0.955839914,30,0.963779087,0.992670396,N,0.039591,22,0.995477579,0.996097192,N,0.0138837,56,1.038606827,0.990298592,Y,0.0476489,,,,,,.,.,0.989530515,N,.,94,1.169047711,0.987131024,Y,0.107804087,2023
390063,0.9972,0.28,0.253203057,4.0,0.955839914,342,0.984980559,0.99803249,N,0.0342512,181,0.953441053,0.99751793,N,0.0107624,686,1.030213967,1.004684134,Y,0.0352857,,,,,,100,1.124457242,1.003551251,Y,0.0168984,375,0.915638518,0.996307724,N,0.0260935,2023
390065,1.0,0.0,0.130002921,1.0,0.955839914,123,0.92893179,0.992670396,N,0.0320786,161,0.997342572,0.996097192,Y,0.0244908,273,0.92723188,0.990298592,N,0.052849,,,,,,.,.,0.989530515,N,.,84,0.919477837,0.987131024,N,0.0261518,2023
390066,1.0,0.0,0.205056482,3.0,0.955839914,146,0.876674223,0.996657925,N,0.0342226,110,0.956555633,0.995542387,N,0.0145727,353,0.987697767,0.993476105,N,0.05584,,,,,,48,0.937046104,0.98499559,N,0.0245932,91,0.947547796,0.998188274,N,0.021273,2023
390067,0.9945,0.55,0.168309668,2.0,0.955839914,351,1.062423831,0.995404097,Y,0.0196575,252,0.943240232,0.994866951,N,0.00695988,975,0.932171819,0.992718337,N,0.0298909,,,,,,246,0.822549594,0.993137116,N,0.0246374,1380,1.070156837,0.99227926,Y,0.0567373,2023
390068,0.997,0.3,0.115549686,1.0,0.955839914,25,1.054349811,0.992670396,Y,0.0149499,27,1.006223611,0.996097192,Y,0.0113353,96,1.010849264,0.990298592,Y,0.04206,,,,,,.,.,0.989530515,N,.,64,1.013879126,0.987131024,Y,0.0445907,2023
390070,0.9983,0.17,0.317721172,5.0,0.955839914,51,1.04685944,0.999988836,Y,0.0379244,40,0.987548673,1.004012811,N,0.0140767,65,1.014513036,1.019169925,N,0.028548,,,,,,.,.,1.003587064,N,.,1,0.998817961,0.998717205,N,0.000564916,2023
390071,1.0,0.0,0.277430865,4.0,0.955839914,5,0.985299736,0.99803249,N,0.0084765,30,0.95657596,0.99751793,N,0.0380664,58,0.986914402,1.004684134,N,0.086286172,,,,,,.,.,1.003551251,N,.,.,.,0.996307724,N,.,2023
390072,1.0,0.0,0.258005489,4.0,0.955839914,6,1.006654292,0.99803249,N,0.00654782,44,0.979500665,0.99751793,N,0.0469418,32,0.978880806,1.004684134,N,0.037731,,,,,,.,.,1.003551251,N,.,67,0.988714559,0.996307724,N,0.146936957,2023
390073,0.9947,0.53,0.248630164,4.0,0.955839914,230,0.958049129,0.99803249,N,0.0240808,158,1.028810797,0.99751793,Y,0.0107177,538,1.128660399,1.004684134,Y,0.0373376,,,,,,46,1.058203541,1.003551251,Y,0.010672,129,0.927365675,0.996307724,N,0.0114945,2023
390076,0.9974,0.26,0.264456286,4.0,0.955839914,63,1.02426139,0.99803249,Y,0.0271791,117,0.976004218,0.99751793,N,0.0213657,189,1.011196388,1.004684134,Y,0.0414599,,,,,,8,0.988801106,1.003551251,N,0.00620911,51,1.091953832,0.996307724,Y,0.0181682,2023
390079,0.9872,1.28,0.214185393,3.0,0.955839914,242,1.165397917,0.996657925,Y,0.0334616,173,0.96598642,0.995542387,N,0.0116278,445,0.944578027,0.993476105,N,0.0389203,,,,,,43,1.026800695,0.98499559,Y,0.0126869,378,1.165353417,0.998188274,Y,0.042927,2023
390081,0.9983,0.17,0.305437553,4.0,0.955839914,18,1.021375813,0.99803249,N,0.00451824,62,1.037756251,0.99751793,Y,0.0147531,121,0.984280718,1.004684134,N,0.0332649,,,,,,.,.,1.003551251,N,.,60,1.041858305,0.996307724,Y,0.0257176,2023
390086,0.9967,0.33,0.238008972,4.0,0.955839914,173,1.038481695,0.99803249,Y,0.0356251,183,1.006858692,0.99751793,Y,0.024122,374,0.904561813,1.004684134,N,0.0421458,,,,,,44,0.982965773,1.003551251,N,0.022745,143,1.071131511,0.996307724,Y,0.0234712,2023
390090,1.0,0.0,0.208333333,3.0,0.955839914,54,0.981699262,0.996657925,N,0.0222536,21,1.009452248,0.995542387,N,0.00658902,65,0.988851938,0.993476105,N,0.0150075,,,,,,5,1.020763595,0.98499559,N,0.00406974,21,0.96424387,0.998188274,N,0.00612879,2023
390091,1.0,0.0,0.255026761,4.0,0.955839914,11,0.965879479,0.99803249,N,0.00254923,91,0.928540028,0.99751793,N,0.0194897,242,0.944950712,1.004684134,N,0.0554443,,,,,,.,.,1.003551251,N,.,78,0.975961827,0.996307724,N,0.0305935,2023
390093,0.9982,0.18,0.254420432,4.0,0.955839914,12,1.023300961,0.99803249,N,0.0094891,27,1.041758812,0.99751793,Y,0.0163005,70,1.029390465,1.004684134,Y,0.0475272,,,,,,.,.,1.003551251,N,.,14,0.978646607,0.996307724,N,0.0157817,2023
390096,1.0,0.0,0.210184063,3.0,0.955839914,108,0.893150651,0.996657925,N,0.0283684,130,0.993354375,0.995542387,N,0.0174899,452,0.832241254,0.993476105,N,0.071363137,,,,,,23,0.935653722,0.98499559,N,0.0151937,24,0.981603211,0.998188274,N,0.00546843,2023
390097,1.0,0.0,0.217805284,3.0,0.955839914,84,0.937441173,0.996657925,N,0.0178968,114,0.982252559,0.995542387,N,0.0127554,364,0.957225579,0.993476105,N,0.0531483,,,,,,.,.,0.98499559,N,.,312,0.989552388,0.998188274,N,0.06778401,2023
390100,1.0,0.0,0.156359393,2.0,0.955839914,502,0.864757633,0.995404097,N,0.0307786,281,0.951785168,0.994866951,N,0.00774048,1159,0.756596238,0.992718337,N,0.0439775,,,,,,188,0.989270875,0.993137116,N,0.0229272,772,0.858255953,0.99227926,N,0.0358949,2023
390101,0.9968,0.32,0.18742626,3.0,0.955839914,57,1.032895997,0.996657925,Y,0.0181093,68,0.97990688,0.995542387,N,0.0130114,191,0.961270553,0.993476105,N,0.0458776,,,,,,.,.,0.98499559,N,.,87,1.083927387,0.998188274,Y,0.031042,2023
390102,0.989,1.1,0.1721503,2.0,0.955839914,21,1.009419836,0.995404097,N,0.00335356,72,0.985823995,0.994866951,N,0.0081431,302,1.053864588,0.992718337,Y,0.0419617,,,,,,.,.,0.993137116,N,.,349,1.11071501,0.99227926,Y,0.075386808,2023
390104,1.0,0.0,0.241035857,4.0,0.955839914,.,.,0.99803249,N,.,24,1.039048055,0.99751793,N,0.0474544,32,0.994845341,1.004684134,N,0.074396031,,,,,,.,.,1.003551251,N,.,28,0.996127169,0.996307724,N,0.112777532,2023
390107,0.9985,0.15,0.107754363,1.0,0.955839914,137,1.031918969,0.992670396,Y,0.0231298,88,1.021137892,0.996097192,Y,0.0080503,439,0.960594611,0.990298592,N,0.0389628,,,,,,63,0.90575586,0.989530515,N,0.0197615,317,0.998429591,0.987131024,Y,0.0374733,2023
390110,0.994,0.6,0.255758823,4.0,0.955839914,130,1.03146624,0.99803249,Y,0.0229752,93,0.956672357,0.99751793,N,0.00747307,303,1.169809895,1.004684134,Y,0.0327425,,,,,,38,1.014501418,1.003551251,Y,0.0131307,70,0.904179649,0.996307724,N,0.0090727,2023
390111,1.0,0.0,0.225314666,3.0,0.955839914,104,0.92043878,0.996657925,N,0.00715902,93,1.000678167,0.995542387,Y,0.00255003,500,0.919771037,0.993476105,N,0.0160231,,,,,,179,0.794284495,0.98499559,N,0.0150276,3,1.053794604,0.998188274,N,0.000103838,2023
390112,1.0,0.0,0.130913091,1.0,0.955839914,13,0.967466068,0.992670396,N,0.0183145,11,1.013474503,0.996097192,N,0.0108965,30,0.991558703,0.990298592,Y,0.0340814,,,,,,.,.,0.989530515,N,.,103,0.967325488,0.987131024,N,0.219936587,2023
390113,0.9982,0.18,0.237407862,4.0,0.955839914,55,0.940024058,0.99803249,N,0.0156157,85,1.044481483,0.99751793,Y,0.0143306,224,1.032371457,1.004684134,Y,0.0433841,,,,,,.,.,1.003551251,N,.,221,0.941021939,0.996307724,N,0.064813259,2023
390114,0.9928,0.72,0.261362027,4.0,0.955839914,.,.,0.99803249,N,.,14,1.001386392,0.99751793,N,0.0037624,38,0.962505358,1.004684134,N,0.0097319,,,,,,.,.,1.003551251,N,.,480,1.036352866,0.996307724,Y,0.188471751,2023
390115,0.9964,0.36,0.30648879,4.0,0.955839914,199,1.07409279,0.99803249,Y,0.0225505,309,0.983334932,0.99751793,N,0.013824,695,0.949487679,1.004684134,N,0.0378212,,,,,,75,1.132346641,1.003551251,Y,0.0156272,389,0.967472118,0.996307724,N,0.0338261,2023
390116,1.0,0.0,0.403963415,5.0,0.955839914,8,1.011779856,0.999988836,N,0.00415923,24,1.006733515,1.004012811,N,0.0115138,36,0.987590539,1.019169925,N,0.0166909,,,,,,.,.,1.003587064,N,.,.,.,0.998717205,N,.,2023
390117,0.9989,0.11,0.248138958,4.0,0.955839914,1,0.996779203,0.99803249,N,0.0012951,16,0.974768072,0.99751793,N,0.0136088,67,1.022447258,1.004684134,Y,0.06676896,,,,,,.,.,1.003551251,N,.,.,.,0.996307724,N,.,2023
390119,0.9927,0.73,0.242471989,4.0,0.955839914,10,1.001778574,0.99803249,N,0.00186716,73,1.037308311,0.99751793,Y,0.0139864,156,0.969343136,1.004684134,N,0.032381,,,,,,.,.,1.003551251,N,.,182,1.125424899,0.996307724,Y,0.0550363,2023
390123,0.9959,0.41,0.206087584,3.0,0.955839914,35,1.031546522,0.996657925,Y,0.00541688,107,1.080916546,0.995542387,Y,0.0153601,207,0.985420926,0.993476105,N,0.0293327,,,,,,.,.,0.98499559,N,.,130,1.087641884,0.998188274,Y,0.030774,2023
390125,1.0,0.0,0.184909407,2.0,0.955839914,100,0.969890499,0.995404097,N,0.0459239,132,0.990110264,0.994866951,N,0.0354203,188,0.902316855,0.992718337,N,0.0553507,,,,,,.,.,0.993137116,N,.,59,0.875197995,0.99227926,N,0.0277114,2023
390127,0.9922,0.78,0.157005168,2.0,0.955839914,152,1.034798426,0.995404097,Y,0.0446566,113,1.038605945,0.994866951,Y,0.0174605,270,1.065887103,0.992718337,Y,0.0458744,,,,,,34,1.108537984,0.993137116,Y,0.0193999,28,0.970852256,0.99227926,N,0.00715014,2023
390133,0.9966,0.34,0.173246363,2.0,0.955839914,768,0.966741967,0.995404097,N,0.0237965,596,1.079695448,0.994866951,Y,0.0085896,2364,1.055938081,0.992718337,Y,0.0449274,,,,,,224,0.982823131,0.993137116,N,0.0144917,858,0.909889055,0.99227926,N,0.0210046,2023
390137,0.9982,0.18,0.195137314,3.0,0.955839914,187,0.963720086,0.996657925,N,0.0246352,319,1.053872335,0.995542387,Y,0.0220475,601,0.968478976,0.993476105,N,0.0448194,,,,,,39,0.996005641,0.98499559,Y,0.0112934,197,1.021574191,0.998188274,Y,0.0200141,2023
390138,1.0,0.0,0.129246677,1.0,0.955839914,22,1.014232483,0.992670396,N,0.007883,78,0.968321483,0.996097192,N,0.0317039,148,0.9697845,0.990298592,N,0.066635969,,,,,,.,.,0.989530515,N,.,.,.,0.987131024,N,.,2023
390139,0.9998,0.02,0.104290974,1.0,0.955839914,143,0.964225305,0.992670396,N,0.0192149,229,1.012025496,0.996097192,Y,0.0131679,500,0.956189509,0.990298592,N,0.034614,,,,,,.,.,0.989530515,N,.,624,0.841630593,0.987131024,N,0.064176934,2023
390142,0.9953,0.47,0.529984015,5.0,0.955839914,104,1.012748623,0.999988836,Y,0.0138745,132,0.996240645,1.004012811,N,0.0092031,464,1.118565084,1.019169925,Y,0.0369145,,,,,,25,1.043950414,1.003587064,Y,0.007197,76,1.095868588,0.998717205,Y,0.0079701,2023
390145,0.9906,0.94,0.205875602,3.0,0.955839914,147,1.069399909,0.996657925,Y,0.0431805,97,1.025617548,0.995542387,Y,0.0103791,229,1.089712117,0.993476105,Y,0.0335828,,,,,,60,0.898086086,0.98499559,N,0.0297579,397,1.040731027,0.998188274,Y,0.073415343,2023
390146,0.995,0.5,0.308047493,4.0,0.955839914,9,1.007734303,0.99803249,N,0.00443394,86,1.046396613,0.99751793,Y,0.0401159,88,1.044350414,1.004684134,Y,0.0401278,,,,,,.,.,1.003551251,N,.,82,1.02198638,0.996307724,Y,0.066312145,2023
390147,0.9957,0.43,0.233728968,4.0,0.955839914,58,1.01768648,0.99803249,Y,0.0215633,76,1.000699334,0.99751793,Y,0.0183136,117,1.044477718,1.004684134,Y,0.0307465,,,,,,.,.,1.003551251,N,.,62,1.100835658,0.996307724,Y,0.0264891,2023
390150,0.9998,0.02,0.302952503,4.0,0.955839914,1,1.015013151,0.99803249,N,0.00353929,25,0.981400779,0.99751793,N,0.0532427,27,1.009054507,1.004684134,Y,0.0590464,,,,,,.,.,1.003551251,N,.,.,.,0.996307724,N,.,2023
390151,1.0,0.0,0.174917254,2.0,0.955839914,244,0.857781112,0.995404097,N,0.0259563,147,0.95583837,0.994866951,N,0.0103009,551,0.858119364,0.992718337,N,0.0438189,,,,,,.,.,0.993137116,N,.,125,0.95911874,0.99227926,N,0.0151146,2023
390153,0.9963,0.37,0.077629874,1.0,0.955839914,142,1.026321148,0.992670396,Y,0.0148276,194,1.029590086,0.996097192,Y,0.011712,519,1.011833698,0.990298592,Y,0.0370118,,,,,,1,0.995594609,0.989530515,N,0.000156721,221,1.077554269,0.987131024,Y,0.0239939,2023
390156,0.9948,0.52,0.519226176,5.0,0.955839914,80,1.016297136,0.999988836,Y,0.0191107,174,1.062276319,1.004012811,Y,0.0231653,243,1.127756507,1.019169925,Y,0.0333486,,,,,,29,1.015807994,1.003587064,Y,0.0153883,7,1.041780796,0.998717205,N,0.00157661,2023
390157,0.9982,0.18,0.246186591,4.0,0.955839914,5,1.005349511,0.99803249,N,0.00477414,12,1.025318961,0.99751793,N,0.0117801,64,1.036458505,1.004684134,Y,0.0551973,,,,,,.,.,1.003551251,N,.,28,0.999584641,0.996307724,Y,0.034439,2023
390160,0.9958,0.42,0.164971252,2.0,0.955839914,5,1.006635382,0.995404097,N,0.00420604,37,1.056864176,0.994866951,Y,0.0322708,54,1.040521732,0.992718337,Y,0.0493429,,,,,,.,.,0.993137116,N,.,23,1.006782972,0.99227926,N,0.0341274,2023
390162,0.9964,0.36,0.247823317,4.0,0.955839914,31,1.061006717,0.99803249,Y,0.0122149,96,0.999854922,0.99751793,Y,0.0226254,229,1.037676091,1.004684134,Y,0.066859213,,,,,,16,0.988526866,1.003551251,N,0.0177454,34,1.044881586,0.996307724,Y,0.0144461,2023
390163,1.0,0.0,0.245158451,4.0,0.955839914,23,1.031014888,0.99803249,N,0.0185368,46,0.998152838,0.99751793,Y,0.021757,65,0.984729586,1.004684134,N,0.0379513,,,,,,.,.,1.003551251,N,.,64,0.961721502,0.996307724,N,0.0547807,2023
390164,0.9979,0.21,0.241054815,4.0,0.955839914,258,1.021293568,0.99803249,Y,0.0148313,148,1.023050078,0.99751793,Y,0.00539985,514,0.971738659,1.004684134,N,0.0117305,,,,,,130,1.065812753,1.003551251,Y,0.0109049,470,1.070652305,0.996307724,Y,0.0142746,2023
390168,0.9979,0.21,0.164032992,2.0,0.955839914,148,1.040582212,0.995404097,Y,0.0484349,92,0.966911577,0.994866951,N,0.0135138,252,0.958704081,0.992718337,N,0.0391644,,,,,,74,0.96349435,0.993137116,N,0.0383258,131,0.966075485,0.99227926,N,0.0292453,2023
390173,0.9913,0.87,0.207173448,3.0,0.955839914,46,0.996109423,0.996657925,N,0.0199463,47,1.013163415,0.995542387,Y,0.0129174,127,0.929098356,0.993476105,N,0.0406214,,,,,,.,.,0.98499559,N,.,80,1.234418083,0.998188274,Y,0.0374868,2023
390174,0.9987,0.13,0.280988432,4.0,0.955839914,185,0.985742032,0.99803249,N,0.00717962,219,1.075514231,0.99751793,Y,0.00460438,705,1.063074236,1.004684134,Y,0.0173016,,,,,,79,0.874899367,1.003551251,N,0.00717979,821,0.975027866,0.996307724,N,0.0269826,2023
390178,0.9996,0.04,0.19738814,3.0,0.955839914,4,0.999373913,0.996657925,N,0.00188781,39,1.027730927,0.995542387,Y,0.0144564,122,0.949950456,0.993476105,N,0.0492566,,,,,,.,.,0.98499559,N,.,130,0.993654143,0.998188274,N,0.086627855,2023
390179,0.9969,0.31,0.117211246,1.0,0.955839914,204,1.078796623,0.992670396,Y,0.0237626,190,1.053578054,0.996097192,Y,0.0110746,628,0.941060518,0.990298592,N,0.0450021,,,,,,63,1.018791624,0.989530515,Y,0.0186564,290,0.795878829,0.987131024,N,0.030972,2023
390180,0.999,0.1,0.284425265,4.0,0.955839914,171,1.01348459,0.99803249,Y,0.0222934,238,0.949932753,0.99751793,N,0.0176187,393,0.957477415,1.004684134,N,0.0324604,,,,,,27,1.085073753,1.003551251,Y,0.0084738,131,0.909491963,0.996307724,N,0.0155111,2023
390183,0.998,0.2,0.250625939,4.0,0.955839914,.,.,0.99803249,N,.,84,0.968133464,0.99751793,N,0.0253076,232,1.030639099,1.004684134,Y,0.078868718,,,,,,.,.,1.003551251,N,.,15,0.963409458,0.996307724,N,0.0084682,2023
390184,1.0,0.0,0.495824635,5.0,0.955839914,1,1.015030794,0.999988836,N,0.00284332,14,0.971114649,1.004012811,N,0.0351385,10,0.996044,1.019169925,N,0.0275563,,,,,,.,.,1.003587064,N,.,.,.,0.998717205,N,.,2023
390185,0.9964,0.36,0.260146561,4.0,0.955839914,38,1.064808101,0.99803249,Y,0.00646477,184,1.008990945,0.99751793,Y,0.0281086,421,1.047605564,1.004684134,Y,0.07001368,,,,,,.,.,1.003551251,N,.,14,1.126478257,0.996307724,N,0.00365838,2023
390195,0.9949,0.51,0.223525199,3.0,0.955839914,221,0.949525164,0.996657925,N,0.025815,141,1.01481077,0.995542387,Y,0.00491339,889,1.035817268,0.993476105,Y,0.0446692,,,,,,310,0.940503481,0.98499559,N,0.0500319,298,1.174674531,0.998188274,Y,0.0189001,2023
390198,0.9976,0.24,0.476653696,5.0,0.955839914,2,0.994043509,0.999988836,N,0.00146256,37,0.989579156,1.004012811,N,0.0230272,61,1.074060663,1.019169925,Y,0.0457734,,,,,,.,.,1.003587064,N,.,15,1.029057922,0.998717205,N,0.0185159,2023
